No.,tf_torch,torch_mnn,tf_mnn,tf_time,torch_time,mnn_time
16127,0.0,1.9155863e-05,1.9155863e-05,3.7555556297302246,9.608268737792969e-05,4.0531158447265625e-05
16128,0.0,2.2237522e-05,2.2237522e-05,3.6668524742126465,9.202957153320312e-05,3.910064697265625e-05
16129,1.7394036e-08,3.4202462e-06,3.4376403e-06,3.4949049949645996,9.632110595703125e-05,4.220008850097656e-05
16130,0.0,1.184609e-05,1.184609e-05,3.5548629760742188,9.655952453613281e-05,4.00543212890625e-05
16131,0.0,4.105169e-06,4.105169e-06,3.6788899898529053,0.00010085105895996094,4.38690185546875e-05
16132,0.0,3.4736238e-06,3.4736238e-06,3.890782594680786,9.822845458984375e-05,4.220008850097656e-05
16133,1.9648816e-08,2.3301677e-06,2.310519e-06,3.485912561416626,9.870529174804688e-05,3.790855407714844e-05
16134,0.0,3.033288e-06,3.033288e-06,3.5877954959869385,9.34600830078125e-05,4.0531158447265625e-05
16135,0.0,1.730599e-06,1.730599e-06,3.7000179290771484,9.489059448242188e-05,4.100799560546875e-05
16136,0.0,2.4911478e-06,2.4911478e-06,3.61431884765625,9.298324584960938e-05,3.62396240234375e-05
16137,0.0,8.435258e-06,8.435258e-06,3.5846846103668213,9.512901306152344e-05,3.8623809814453125e-05
16138,0.0,1.4041221e-05,1.4041221e-05,3.6570165157318115,9.369850158691406e-05,4.0531158447265625e-05
16139,0.0,3.6103759e-06,3.6103759e-06,3.5693678855895996,9.655952453613281e-05,3.647804260253906e-05
16140,2.522154e-08,1.132115e-05,1.1295929e-05,3.512397289276123,9.202957153320312e-05,4.076957702636719e-05
16141,1.8996161e-08,2.8171626e-06,2.8361587e-06,3.546908140182495,9.1552734375e-05,4.00543212890625e-05
16142,0.0,1.4729279e-05,1.4729279e-05,3.879091739654541,9.131431579589844e-05,3.814697265625e-05
16143,0.0,1.8332506e-05,1.8332506e-05,3.9547290802001953,9.179115295410156e-05,3.814697265625e-05
16144,0.0,6.2469217e-06,6.2469217e-06,3.8709423542022705,9.799003601074219e-05,4.267692565917969e-05
16145,0.0,3.03033e-05,3.03033e-05,3.7228360176086426,7.867813110351562e-05,3.5762786865234375e-05
16146,3.260258e-08,3.1763102e-07,2.8502845e-07,3.854970932006836,0.00013136863708496094,4.57763671875e-05
