No.,tf_torch,torch_mnn,tf_mnn,torch_time,tf_time,mnn_time
350,6.67E-08,0.05157129,0.051571317,0.000179291,0.046411276,4.89E-05
351,7.70E-09,0.7860786,0.78607845,0.000179291,0.046200275,5.05E-05
352,6.78E-08,6.0010686,6.0010686,0.000192404,0.072023869,4.98E-05
353,2.04E-08,0.08291401,0.08291401,0.00018692,0.045811415,5.15E-05
354,1.27E-07,0.7646522,0.76465225,0.000183821,0.071518898,5.03E-05
355,6.40E-08,0.37357643,0.37357652,0.000181198,0.047772646,4.98E-05
356,1.45E-08,0.9873701,0.9873701,0.000179052,0.047238588,4.86E-05
357,2.14E-07,2.6282911,2.6282911,0.000181198,0.047060728,4.91E-05
358,6.22E-09,0.8711409,0.8711407,0.000187874,0.073038101,4.86E-05
359,5.47E-08,0.3772064,0.37720647,0.00018096,0.105688095,5.15E-05
360,2.35E-08,0.5632317,0.5632315,0.000189781,0.110272169,4.86E-05
361,4.68E-08,0.92173564,0.92173564,0.000188112,0.121927023,6.03E-05
362,8.94E-08,1.4119687,1.4119691,0.000185728,0.10256958,0.00809288
363,1.51E-08,0.23003238,0.23003234,0.000186205,0.061986685,5.39E-05
364,2.74E-08,0.0803886,0.080388576,0.000188351,0.050945997,5.25E-05
365,3.36E-08,2.3200948,2.3200946,0.00019145,0.073153734,5.01E-05
366,6.49E-09,1.9889677,1.9889674,0.00018692,0.051856279,4.98E-05
367,5.99E-08,0.614844,0.6148441,0.000189066,0.050184727,5.22E-05
368,1.53E-07,0.21596125,0.21596128,0.000178814,0.0621984,5.10E-05
369,1.47E-08,0.047467127,0.04746702,0.000187874,0.052697897,4.94E-05
370,1.56E-07,1.6962314,1.6962314,0.000189543,0.075448036,5.08E-05
371,4.66E-08,1.9262042,1.9262042,0.00018096,0.050837278,5.27E-05
372,6.45E-09,1.7580085,1.7580082,0.000188351,0.086890697,4.98E-05
373,5.91E-08,0.57267696,0.5726772,0.00019598,0.096641064,5.22E-05
374,5.57E-08,0.06913527,0.06913511,0.000192404,0.065663576,5.32E-05
375,6.47E-05,0.5833576,0.5833576,0.000181675,0.117744446,5.01E-05
376,4.05E-07,6.4560995,6.4560986,0.000182629,0.102446318,4.89E-05
377,1.79E-08,1.0330334,1.0330334,0.000180006,0.114260674,4.82E-05
378,2.74E-06,2.7382166,2.7382166,0.000179768,0.106118441,4.96E-05
379,4.00E-09,0.5708423,0.57084244,0.000186205,0.106181383,4.96E-05
380,8.36E-08,0.9234615,0.92346126,0.000189066,0.106114388,4.89E-05
381,5.11E-09,23.185913,23.185913,0.000187635,0.134016752,5.13E-05
382,3.86E-07,1.1010901,1.1010901,0.000179529,0.114129305,4.84E-05
383,7.85E-09,0.4640114,0.4640114,0.000188589,0.106081486,4.77E-05
384,7.50E-08,0.040974405,0.040974326,0.000178576,0.063487053,4.79E-05
385,3.79E-08,0.9636792,0.9636791,0.000186205,0.050790071,4.98E-05
386,9.62E-08,3.420729,3.4207292,0.00018096,0.050753117,4.89E-05
387,1.11E-07,2.134599,2.1345992,0.00018239,0.051453352,4.98E-05
388,5.97E-05,0.9835344,0.9835343,0.00017786,0.08284235,4.89E-05
389,3.09E-07,0.35028842,0.35028845,0.000175953,0.051125765,4.79E-05
390,1.06E-07,21.236837,21.236841,0.00017786,0.05104351,4.82E-05
391,1.34E-08,54.464302,54.46429,0.000188589,0.053249836,4.79E-05
392,5.44E-08,1.388063,1.3880626,0.000175714,0.052284479,4.98E-05
393,2.72E-08,2.0553331,2.0553331,0.000179291,0.051687241,4.89E-05
394,3.99E-08,2.709276,2.709276,0.000179052,0.051951647,4.89E-05
395,6.51E-08,0.80150956,0.8015097,0.000191927,0.108579397,4.94E-05
396,4.24E-08,0.14955789,0.14955781,0.000192404,0.145966768,5.20E-05
397,4.07E-08,1.7758473,1.7758473,0.000190735,0.11740756,4.94E-05
398,9.65E-08,3.0158248,3.0158248,0.000179768,0.112363338,5.05E-05
399,1.11E-07,2.0638826,2.0638828,0.000189781,0.053394556,4.91E-05
400,1.10E-07,2.9931636,2.9931645,0.00019598,0.053223372,4.96E-05
401,1.42E-07,6.646795,6.646795,0.000177622,0.05462718,4.94E-05
402,2.76E-08,1.6940173,1.6940174,0.000182152,0.058934689,4.91E-05
403,7.31E-08,3.1134865,3.1134865,0.00017643,0.052602768,4.89E-05
404,4.35E-07,1.2146686,1.2146677,0.000175476,0.052738667,4.79E-05
405,1.99E-09,1.100474,1.100474,0.000179052,0.053296089,4.91E-05
406,7.20E-08,0.34205502,0.342055,0.000178337,0.053466558,6.58E-05
407,2.05E-08,1.3310901,1.3310899,0.000195026,0.115614176,4.86E-05
408,3.03E-08,5.9120264,5.9120264,0.000185966,0.054063559,4.89E-05
409,5.97E-09,0.81045884,0.8104587,0.000181675,0.054756641,4.94E-05
410,4.64E-08,0.49906778,0.49906805,0.000175238,0.094279528,5.08E-05
411,1.92E-08,1.0022959,1.0022956,0.000179291,0.05454421,5.01E-05
412,4.62E-07,1.4691302,1.46913,0.000179768,0.054503679,4.91E-05
413,1.69E-08,1.2219207,1.2219208,0.00019455,0.089302063,4.91E-05
414,1.76E-09,1.1005614,1.1005614,0.000188828,0.117290735,4.98E-05
415,1.18E-08,1.1484635,1.1484634,0.000188589,0.12253952,5.17E-05
416,1.15E-08,1.8142458,1.8142458,0.000193834,0.113862991,4.77E-05
417,1.16E-09,0.98376644,0.98376644,0.000185013,0.116843224,4.89E-05
418,3.75E-08,0.20704997,0.20704998,0.000193119,0.125919819,5.03E-05
419,7.19E-08,1.079968,1.079968,0.000183105,0.116803408,5.84E-05
420,4.17E-08,1.6596432,1.6596426,0.000190496,0.117541552,5.10E-05
421,3.94E-09,0.20685418,0.20685413,0.000189304,0.129038572,5.20E-05
422,5.22E-08,128.74359,128.74359,0.000183344,0.117728472,4.84E-05
423,4.52E-08,2.6753137,2.675314,0.000195265,0.129206419,4.67E-05
424,8.73E-08,1.4898069,1.4898069,0.000183105,0.119321108,5.08E-05
425,6.67E-07,0.069075055,0.069075055,0.000190496,0.130429268,5.08E-05
426,9.36E-06,7.2117977,7.2117977,0.000181913,0.11618042,5.13E-05
427,1.03E-08,1.1551342,1.1551342,0.000180483,0.118556976,4.89E-05
428,5.65E-08,0.2584058,0.25840577,0.000180006,0.127796412,5.17E-05
429,3.40E-08,0.28855455,0.28855476,0.00020647,0.130370378,4.91E-05
430,6.39E-08,0.51294416,0.5129443,0.000181437,0.11908102,5.15E-05
431,1.10E-08,1.9777058,1.9777058,0.000195503,0.128713131,5.20E-05
432,8.55E-09,0.6400417,0.6400418,0.000185966,0.126414537,5.25E-05
433,1.00E-06,0.14497913,0.14497921,0.000205994,0.141560555,5.34E-05
434,9.85E-08,0.075344004,0.075344,0.00019455,0.132963657,5.05E-05
435,8.56E-08,4.559627,4.559627,0.000203371,0.129193544,5.10E-05
436,5.33E-08,0.3681899,0.3681898,0.000180483,0.14890027,5.36E-05
437,2.66E-07,0.37274018,0.37274018,0.00018096,0.118469715,4.96E-05
438,7.93E-09,3.1966035,3.1966035,0.000178576,0.140207767,5.01E-05
439,6.25E-08,1.7942878,1.7942878,0.000178099,0.100951672,5.05E-05
440,1.51E-08,2.1426182,2.142618,0.000189066,0.129554272,4.91E-05
441,2.86E-07,3.5416002,3.5416002,0.000188828,0.128996611,5.15E-05
442,1.19E-07,0.67879444,0.6787913,0.000184298,0.141096592,4.96E-05
443,5.29E-09,2.725829,2.7258284,0.000179291,0.128992319,5.13E-05
444,3.89E-08,0.7321629,0.7321627,0.000178814,0.107003212,4.72E-05
445,2.06E-08,1.6658167,1.6658165,0.000182867,0.059813976,4.65E-05
446,3.30E-08,0.08132365,0.081323646,0.000198126,0.059992075,4.98E-05
447,1.61E-08,1.6774362,1.6774364,0.00017786,0.098371744,4.67E-05
448,3.39E-10,0.06181515,0.06181509,0.000180721,0.120696545,4.96E-05
449,8.18E-08,0.5141265,0.51412624,0.000180006,0.059463739,4.74E-05
450,5.96E-09,2.0671175,2.067117,0.000180721,0.060049772,5.13E-05
451,2.58E-08,0.6128969,0.6128969,0.000181675,0.061958551,5.03E-05
452,2.17E-09,0.32788742,0.32788748,0.000182629,0.062251568,5.13E-05
453,1.92E-08,0.5320952,0.53209525,0.000186443,0.122257233,4.89E-05
454,3.01E-08,0.5368044,0.5368044,0.000179291,0.104768991,5.10E-05
455,8.59E-08,3.5897763,3.589776,0.000198364,0.110029936,4.82E-05
456,2.85E-08,0.03505287,0.035053074,0.000186205,0.14076066,4.98E-05
457,1.44E-07,17.143864,17.143866,0.000185966,0.189020872,4.79E-05
458,7.07E-08,0.5723515,0.5723516,0.000191927,0.068120956,4.98E-05
459,7.26E-08,2.4844618,2.4844618,0.00018692,0.109066248,4.91E-05
460,1.21E-08,2.3575463,2.3575466,0.000172853,0.060296535,4.98E-05
461,3.00E-07,0.11507177,0.115071826,0.000178337,0.072755814,4.86E-05
462,2.40E-08,2.9783912,2.9783907,0.000174284,0.122044563,4.67E-05
463,1.86E-08,3.2628493,3.2628493,0.000178337,0.13339591,4.79E-05
464,7.52E-07,0.32850134,0.3285014,0.000173807,0.109596729,4.96E-05
465,8.68E-08,0.35372382,0.35372385,0.000174999,0.061555386,5.05E-05
466,2.18E-08,49.465015,49.46502,0.000176668,0.091888666,4.96E-05
467,4.83E-08,0.115600914,0.11560086,0.000177145,0.061053514,4.84E-05
468,8.91E-07,0.5113386,0.5113385,0.000178099,0.061224222,4.91E-05
469,5.86E-08,5.9955926,5.995593,0.000184774,0.085613012,4.94E-05
470,2.41E-06,0.7666545,0.76665455,0.000183821,0.1339643,4.86E-05
471,8.74E-09,0.09528703,0.09528714,0.000188828,0.168763638,5.20E-05
472,2.62E-08,1.9982088,1.9982088,0.000185728,0.132913113,4.84E-05
473,7.28E-08,1.3898757,1.3898757,0.000181913,0.076209784,5.03E-05
474,1.74E-08,53.38068,53.38068,0.000183344,0.089166164,5.13E-05
475,5.63E-08,6.183316,6.183316,0.000192881,0.091747761,4.98E-05
476,3.66E-07,1.26394,1.2639399,0.000181198,0.064632893,4.96E-05
477,5.37E-08,1.908354,1.9083543,0.000198603,0.146137476,4.91E-05
478,3.65E-08,1.3693323,1.3693321,0.000203371,0.144521236,5.25E-05
479,5.86E-09,1.9121982,1.9121982,0.000196218,0.087865591,5.41E-05
480,6.21E-08,0.91152465,0.91152453,0.000180244,0.156049967,5.05E-05
481,6.85E-08,7.3057556,7.3057556,0.000190258,0.145366669,4.89E-05
482,4.00E-08,0.78635126,0.7863513,0.000180244,0.132415533,4.84E-05
483,1.24E-07,0.11364325,0.1136433,0.000185966,0.137064457,5.05E-05
484,4.53E-09,0.7590256,0.7590258,0.000184774,0.094516754,4.96E-05
485,2.00E-08,0.060335398,0.060335476,0.000181437,0.066426516,4.94E-05
486,3.14E-08,0.35529798,0.35529816,0.000177622,0.065956116,5.13E-05
487,2.55E-09,1.3932958,1.3932954,0.000187635,0.111342907,4.86E-05
488,4.28E-08,0.61376005,0.61375993,0.000183105,0.164377689,5.20E-05
489,2.53E-08,22.013811,22.013811,0.000179768,0.136646271,5.01E-05
490,3.59E-08,3.5609767,3.5609767,0.000207901,0.157062769,4.94E-05
491,1.86E-08,0.26773202,0.267732,0.000191689,0.133288622,5.13E-05
492,2.51E-09,6.6076636,6.6076636,0.000196695,0.069762468,5.15E-05
493,3.65E-08,3.851588,3.851588,0.000197887,0.136564493,5.10E-05
494,5.39E-09,0.7244631,0.72446305,0.000212431,0.152167082,5.25E-05
495,2.56E-08,0.17756899,0.177569,0.000199556,0.147349119,5.25E-05
496,3.00E-08,0.38656378,0.38656375,0.000192404,0.14403224,4.94E-05
497,4.47E-08,0.9405522,0.9405525,0.000182867,0.141102314,4.94E-05
498,7.81E-08,1.6484395,1.6484396,0.000180244,0.066622019,5.13E-05
499,4.75E-07,0.070891485,0.070891514,0.000188589,0.068719149,4.79E-05
500,1.21E-08,1.4562544,1.4562544,0.000185966,0.08105135,4.79E-05
501,1.59E-07,0.652158,0.6521582,0.000203133,0.163726807,4.82E-05
502,9.87E-09,0.48334488,0.48334482,0.00019455,0.152170658,4.94E-05
503,8.54E-09,12.167888,12.167888,0.000203371,0.156427383,4.91E-05
504,3.43E-07,0.37236807,0.37236807,0.000179291,0.141322374,5.20E-05
505,4.10E-09,0.43324777,0.43324777,0.000189304,0.178270817,5.27E-05
506,1.47E-08,0.06650117,0.06650122,0.000199795,0.208794355,4.74E-05
507,1.17E-07,0.21024965,0.2102496,0.000179768,0.151396275,5.10E-05
508,3.06E-07,0.59161884,0.591619,0.000212431,0.136981487,4.82E-05
509,1.12E-07,0.9055015,0.9055015,0.000180721,0.07852006,4.96E-05
510,4.80E-08,1.4107461,1.4107461,0.000181913,0.080236673,4.84E-05
511,3.17E-08,0.2863263,0.28632653,0.000180244,0.115594864,4.77E-05
512,2.09E-09,1.983175,1.983175,0.000181437,0.068522453,4.91E-05
513,2.16E-07,0.35633054,0.3563307,0.000189066,0.069194317,5.05E-05
514,4.32E-09,6.7817364,6.7817373,0.000178099,0.204933167,4.96E-05
515,1.04E-08,0.17773162,0.17773157,0.00018096,0.128439903,4.84E-05
516,7.17E-09,0.77770257,0.77770257,0.000182629,0.100810051,4.67E-05
517,3.03E-08,3.0003808,3.0003805,0.000190735,0.156788111,4.96E-05
518,6.34E-07,18.417091,18.417091,0.000174046,0.091941118,5.05E-05
519,7.71E-08,2.0658278,2.0658276,0.000186682,0.152849674,4.89E-05
520,3.72E-08,0.07813369,0.07813361,0.000185251,0.14261961,4.84E-05
521,4.46E-08,0.15050772,0.15050782,0.000185013,0.071077824,5.13E-05
522,1.27E-07,6.434304,6.4343033,0.00018239,0.072612524,4.94E-05
523,1.88E-08,0.53478855,0.53478837,0.000186443,0.106142044,5.08E-05
524,2.87E-08,3.187512,3.187512,0.000191689,0.151747942,5.08E-05
525,8.96E-08,2.478961,2.4789605,0.000187159,0.107761383,4.94E-05
526,4.24E-08,5.528353,5.5283527,0.000182867,0.070819378,5.22E-05
527,5.72E-08,2.5642054,2.5642054,0.000191927,0.115197897,5.01E-05
528,6.28E-08,2.5599406,2.5599403,0.000177145,0.075136423,4.82E-05
529,2.36E-08,0.99848217,0.9984824,0.000183344,0.078645945,4.94E-05
530,1.10E-07,1.7521011,1.7521012,0.000207663,0.071276903,5.20E-05
531,1.79E-08,1.0932975,1.0932976,0.000187159,0.128851414,4.91E-05
532,1.10E-07,2.4551425,2.4551425,0.000187397,0.144248962,4.91E-05
533,2.87E-08,0.5326562,0.5326564,0.000182152,0.146782637,4.63E-05
534,2.54E-07,10.82738,10.827379,0.00018096,0.155208588,4.98E-05
535,1.74E-08,1.0776346,1.0776348,0.000183105,0.095055103,4.84E-05
536,3.55E-08,0.79689103,0.79689103,0.000185251,0.143453836,4.91E-05
537,2.59E-08,3.1006694,3.100669,0.000175953,0.131776571,4.96E-05
538,1.10E-07,94.794205,94.794205,0.000184298,0.071756363,4.94E-05
539,6.20E-08,1.8513868,1.8513868,0.000186682,0.074081421,5.03E-05
540,3.36E-08,0.12984112,0.12984116,0.000177622,0.146906376,5.65E-05
541,8.57E-08,1.33709,1.3370901,0.000199556,0.159272432,4.79E-05
542,2.62E-07,1.6665536,1.6665528,0.000194073,0.159539938,5.25E-05
543,1.50E-08,4.3162527,4.3162518,0.000183344,0.1470716,5.34E-05
544,3.53E-08,0.20391078,0.20391075,0.000201702,0.159502983,5.13E-05
545,1.16E-08,0.014563878,0.014563852,0.00019598,0.152981997,5.29E-05
546,1.46E-08,0.43600953,0.43600953,0.000195265,0.162443399,5.01E-05
547,1.91E-08,2.2405567,2.2405567,0.000192404,0.16429925,5.13E-05
548,2.80E-07,3.4720614,3.4720612,0.000192165,0.074101686,4.91E-05
549,1.89E-08,0.35864738,0.35864732,0.000192165,0.099860907,4.91E-05
550,4.06E-08,0.8070526,0.8070527,0.000190258,0.159629345,5.01E-05
551,2.77E-09,0.55021405,0.5502141,0.000188589,0.179953575,4.82E-05
552,8.47E-08,2.913751,2.9137518,0.000185251,0.159849644,4.98E-05
553,3.81E-07,1.0275272,1.0275273,0.000176191,0.107661724,5.08E-05
554,9.34E-08,0.70581746,0.70581746,0.000185728,0.074310303,5.29E-05
555,5.59E-09,4.1002755,4.1002755,0.000195265,0.112589598,4.96E-05
556,5.67E-08,1.6248497,1.6248498,0.000183821,0.151236296,4.89E-05
557,5.98E-08,0.75598717,0.7559873,0.000190496,0.076570988,4.98E-05
558,2.87E-08,0.42205656,0.4220565,0.00018692,0.078404665,5.15E-05
559,1.53E-08,0.5101365,0.5101365,0.000180006,0.077002764,5.51E-05
560,2.55E-08,5.157259,5.157259,0.000179768,0.088798761,4.65E-05
561,7.53E-08,106.519745,106.519745,0.000178099,0.074982643,4.79E-05
562,2.00E-07,1.3072768,1.3072766,0.000184774,0.074923754,5.05E-05
563,3.43E-08,0.27382004,0.27382004,0.000188828,0.179158688,4.98E-05
564,1.62E-08,2.0343401,2.03434,0.000186443,0.163105249,5.25E-05
565,3.72E-07,1.9663836,1.9663836,0.000195026,0.089467764,4.70E-05
566,2.03E-08,32.45076,32.45076,0.000181198,0.100578785,5.58E-05
567,4.60E-10,0.9377435,0.9377434,0.00017786,0.175747633,4.86E-05
568,1.38E-07,0.26634276,0.26634282,0.000179052,0.159747839,4.79E-05
569,5.11E-07,2.1851373,2.1851373,0.000176668,0.149530888,4.65E-05
570,4.65E-08,3.3447769,3.3447769,0.000187874,0.210387945,4.94E-05
571,5.57E-08,5.5412407,5.5412407,0.000193596,0.133997202,4.86E-05
572,1.38E-07,1.1413711,1.1413713,0.000185251,0.078267813,5.25E-05
573,2.56E-08,1.3110063,1.3110063,0.000183344,0.078271389,5.03E-05
574,6.30E-09,0.00153478,0.001534621,0.000179052,0.123283863,6.94E-05
575,1.06E-08,0.21679729,0.21679743,0.000194788,0.163936377,4.91E-05
576,4.55E-08,43.8871,43.8871,0.000182867,0.079803705,6.82E-05
577,9.84E-07,0.13564573,0.1356458,0.000178814,0.076472044,4.82E-05
578,1.06E-07,1.7612376,1.7612376,0.000177383,0.076642513,4.91E-05
579,2.29E-08,7.3331866,7.3331857,0.000184298,0.16122365,4.84E-05
580,6.28E-08,0.5881385,0.5881386,0.000184298,0.159782887,4.89E-05
581,4.25E-08,5.512224,5.5122237,0.000191689,0.102641106,4.86E-05
582,2.70E-08,0.81183857,0.8118387,0.000182152,0.159934044,5.05E-05
583,2.86E-08,0.63561016,0.63561004,0.000180244,0.159793377,4.79E-05
584,1.71E-08,2.4282007,2.428201,0.000178337,0.175381184,5.10E-05
585,6.63E-08,2.3894205,2.3894205,0.000188112,0.150236845,5.08E-05
586,4.86E-08,1.461096,1.4610958,0.000187159,0.153556585,5.10E-05
587,1.65E-08,17.174831,17.174831,0.000189066,0.080325603,4.96E-05
588,1.71E-08,2.1072762,2.1072762,0.000184298,0.147981882,5.20E-05
589,4.00E-09,1.8877182,1.8877182,0.000187159,0.140921831,5.20E-05
590,2.24E-09,1.5058684,1.5058689,0.000187397,0.080246925,5.34E-05
591,3.79E-07,13.049462,13.049462,0.000190496,0.08068943,5.15E-05
592,4.93E-09,3.264922,3.264922,0.000191927,0.119276762,5.15E-05
593,1.89E-07,10.116764,10.116764,0.000205278,0.175401926,5.17E-05
594,4.37E-08,1.8342226,1.8342222,0.000187159,0.135895252,5.13E-05
595,8.80E-09,1.5191854,1.5191853,0.00019455,0.081378937,4.96E-05
596,2.16E-08,2.8711882,2.8711882,0.000186682,0.115996599,5.60E-05
597,1.16E-06,2.511033,2.511033,0.000196218,0.175771475,5.01E-05
598,1.27E-07,13.06981,13.06981,0.000203371,0.182927608,4.89E-05
599,1.67E-08,2.4184794,2.4184794,0.000189066,0.094244957,4.91E-05
600,3.79E-08,0.26896,0.26895994,0.000188112,0.095160246,5.29E-05
601,1.27E-08,4.4466906,4.4466906,0.000185013,0.166682482,4.89E-05
602,1.31E-08,0.24138556,0.24138567,0.000185966,0.180819035,5.03E-05
603,2.15E-08,4.90582,4.9058204,0.000184059,0.175149441,5.01E-05
604,8.62E-09,0.32521173,0.3252118,0.000193357,0.231544495,4.84E-05
605,3.26E-08,0.4494351,0.4494353,0.000183582,0.178241014,5.25E-05
606,1.43E-08,1.0765024,1.0765027,0.000182629,0.106890202,4.98E-05
607,5.45E-08,1.5912576,1.5912577,0.00018096,0.082521677,4.91E-05
608,6.65E-10,0.65194553,0.65194553,0.000204086,0.120293856,5.20E-05
609,1.07E-07,2.1231964,2.1231964,0.000176668,0.177243471,5.27E-05
610,1.07E-07,0.31938267,0.3193826,0.000177145,0.175013542,4.98E-05
611,2.37E-08,1.7663947,1.7663947,0.000179768,0.101738214,4.98E-05
612,3.44E-07,0.4642123,0.46421227,0.000180244,0.082304239,5.01E-05
613,4.83E-07,0.61895204,0.618952,0.000186682,0.081967115,5.05E-05
614,9.11E-08,18.114305,18.114305,0.000177383,0.087870598,4.84E-05
615,4.82E-07,0.035034604,0.035034552,0.000178337,0.081991911,4.91E-05
616,8.09E-09,0.33559215,0.33559215,0.000180244,0.081980467,6.56E-05
617,3.35E-08,0.120226756,0.12022677,0.000186205,0.130833387,4.96E-05
618,8.79E-08,1.1019405,1.1019404,0.000182629,0.082727432,4.84E-05
619,6.66E-08,0.09493641,0.09493641,0.000191212,0.173172951,5.03E-05
620,1.38E-08,0.6112788,0.6112788,0.000181675,0.121188641,5.01E-05
621,9.14E-09,2.6514473,2.6514473,0.000191212,0.086621761,4.98E-05
622,1.34E-08,1.0591376,1.0591372,0.000193357,0.190535069,5.20E-05
623,1.56E-08,3.0861945,3.0861945,0.000180483,0.105374575,5.22E-05
624,1.42E-08,0.80554664,0.8055466,0.000186682,0.094789743,4.91E-05
625,1.05E-07,0.9226322,0.9226322,0.000194311,0.185989141,5.15E-05
626,1.46E-09,0.6357347,0.63573444,0.00018096,0.214935064,5.22E-05
627,7.69E-08,0.13521181,0.13521181,0.000180721,0.17269516,5.01E-05
628,2.27E-08,1.2987016,1.2987018,0.000187635,0.084595919,4.89E-05
629,4.03E-07,1.5538398,1.55384,0.000187874,0.131089687,5.05E-05
630,6.73E-09,0.86052245,0.86052233,0.00018692,0.174966335,5.22E-05
631,6.63E-09,2.027425,2.027425,0.000193357,0.094176769,4.94E-05
632,8.23E-09,6.762949,6.762949,0.00019455,0.206928015,5.03E-05
633,4.32E-07,1.2467176,1.246717,0.000181437,0.169778585,5.03E-05
634,4.36E-08,3.2956445,3.2956448,0.000200033,0.115066528,4.96E-05
635,3.97E-08,1.2405629,1.2405629,0.000177145,0.206889868,4.98E-05
636,1.20E-07,3.3032544,3.3032541,0.000179529,0.179189205,4.96E-05
637,3.53E-08,0.93233,0.93233,0.000182867,0.121247053,5.05E-05
638,1.43E-07,0.72176796,0.7217681,0.00018239,0.091216087,5.17E-05
639,1.12E-08,1.110407,1.1104071,0.000196695,0.095510244,4.96E-05
640,9.33E-08,2.1422126,2.1422126,0.000181913,0.178327322,5.08E-05
641,4.34E-09,0.36470774,0.36470774,0.000177622,0.175283909,4.89E-05
642,2.31E-08,4.94183,4.9418306,0.000180006,0.087860823,5.56E-05
643,2.98E-08,0.33333004,0.33333004,0.000187635,0.138303041,4.98E-05
644,9.62E-08,4.4414062,4.4414062,0.000181198,0.087486982,6.51E-05
645,1.61E-08,0.09685241,0.09685239,0.000180006,0.086828709,4.94E-05
646,1.25E-08,14.50235,14.50235,0.000192404,0.111355066,6.91E-05
647,1.32E-09,0.72769046,0.72769046,0.000202417,0.218287468,4.86E-05
648,7.29E-09,1.0102144,1.0102144,0.000188112,0.194689035,5.15E-05
649,6.96E-08,0.47797427,0.47797427,0.000189066,0.186375141,5.27E-05
650,3.40E-07,5.379737,5.379736,0.000195742,0.161102772,5.05E-05
651,4.84E-08,1.4586587,1.4586585,0.000180244,0.174437046,5.17E-05
652,2.63E-08,0.33038914,0.33038908,0.000185251,0.215547562,5.10E-05
653,3.53E-08,2.6301079,2.6301045,0.000178099,0.08781004,5.05E-05
654,4.39E-08,0.94339246,0.9433925,0.000195265,0.1477952,5.01E-05
655,2.34E-07,0.89601696,0.89601696,0.00018239,0.150483608,4.98E-05
656,8.60E-08,0.76344585,0.7634461,0.00018692,0.088589668,4.94E-05
657,3.54E-07,0.98413783,0.98413724,0.000176191,0.11993742,4.86E-05
658,1.91E-08,0.029201694,0.029201772,0.000187397,0.158963919,5.29E-05
659,5.68E-08,0.8219508,0.82195073,0.000178099,0.190413713,5.03E-05
660,1.14E-08,0.2691234,0.2691234,0.000178576,0.226730108,4.94E-05
661,3.68E-08,0.23943049,0.23943049,0.000195265,0.168018579,4.84E-05
662,1.87E-08,0.2153426,0.21534255,0.000185013,0.092225313,5.13E-05
663,5.68E-08,0.53457326,0.53457326,0.000191927,0.164764166,5.17E-05
664,2.06E-08,1.1065218,1.1065217,0.000182629,0.125167608,5.08E-05
665,1.30E-07,0.64903814,0.64903814,0.000188589,0.100383759,4.86E-05
666,6.61E-08,0.4441617,0.4441617,0.00017786,0.189573765,4.98E-05
667,1.45E-08,4.764009,4.764009,0.000174999,0.087978125,4.82E-05
668,1.72E-08,0.32391793,0.32391793,0.00017786,0.100399017,4.91E-05
669,2.49E-06,0.38001314,0.3800131,0.000182152,0.090344429,5.10E-05
